Date Occurred,Victim Sex,Latitude,Longitude,Ethnicity
2013-09-15,M,34.1649,-118.3877,Hispanic
2017-06-08,F,33.9311,-118.2402,Other/Unknown
2017-04-10,F,34.0146,-118.2565,Hispanic
2016-10-17,F,34.1536,-118.4923,White
2011-08-22,M,33.9357,-118.2739,Hispanic
2015-07-18,M,34.0918,-118.2548,White
2017-02-18,M,33.9851,-118.2783,White
2018-11-18,F,33.9601,-118.2695,Hispanic
2018-03-11,M,34.0183,-118.3089,White
2013-09-21,F,34.1292,-118.1841,White
2015-07-16,M,34.0114,-118.2624,Hispanic
2016-08-29,F,33.9575,-118.3916,White
2014-12-12,M,34.2291,-118.2978,Other/Unknown
2018-09-02,M,34.1016,-118.3452,White
2015-08-14,M,34.046,-118.2835,Hispanic
2015-08-07,F,33.9939,-118.4677,Black
2019-05-03,F,34.2932,-118.5022,Other/Unknown
2010-02-26,M,34.024,-118.411,Hispanic
2013-04-17,M,34.0526,-118.4315,Asian
2019-08-13,M,34.04,-118.3835,White
2014-05-21,M,33.9978,-118.3002,Black
2018-11-22,M,34.0039,-118.2652,Hispanic
2010-11-11,F,34.203,-118.5361,Hispanic
2019-11-02,M,34.2442,-118.5362,White
2018-10-14,M,33.9884,-118.3002,Hispanic
2011-11-14,M,34.0579,-118.2711,Hispanic
2011-07-02,M,34.0776,-118.3092,White
2011-12-01,F,33.7817,-118.2976,White
2014-08-04,M,34.2573,-118.5361,Other/Unknown
2019-08-11,F,34.0289,-118.2085,Other/Unknown
2011-11-07,F,34.0623,-118.198,Asian
2012-12-26,F,34.0889,-118.3288,Hispanic
2018-06-16,M,34.2283,-118.4764,Hispanic
2019-09-06,F,33.9774,-118.2783,Hispanic
2011-09-28,F,34.2198,-118.5975,Hispanic
2014-12-27,M,34.2639,-118.5561,White
2011-11-22,M,34.2084,-118.5339,Hispanic
2015-05-23,M,34.218,-118.4465,Hispanic
2010-09-13,M,34.0471,-118.449,Other/Unknown
2011-07-05,M,33.9334,-118.2363,Other/Unknown
2010-09-29,M,34.1488,-118.4673,Black
2015-04-16,M,34.0356,-118.2625,Hispanic
2015-04-23,M,33.9921,-118.4625,Asian
2018-12-29,F,34.2645,-118.5272,Hispanic
2019-09-12,M,34.1083,-118.3371,Asian
2012-03-17,F,34.0969,-118.4222,White
2010-04-14,M,34.0982,-118.2895,White
2016-10-30,F,34.2366,-118.484,Other/Unknown
2013-10-03,M,34.1694,-118.5375,White
2016-02-12,M,34.0363,-118.2672,Asian
2016-04-04,F,34.2816,-118.4073,Other/Unknown
2013-08-27,F,34.0765,-118.2868,White
2010-06-14,M,34.2355,-118.461,Other/Unknown
2011-03-21,M,34.0183,-118.3556,Black
2019-12-17,F,33.9905,-118.2958,Hispanic
2014-05-21,M,34.1992,-118.6059,Hispanic
2014-12-25,F,34.0515,-118.2424,Hispanic
2014-04-05,M,34.1548,-118.452,White
2017-04-28,F,34.0545,-118.1949,Hispanic
2016-02-14,F,34.0908,-118.3223,Black
2015-01-07,M,33.9419,-118.309,Hispanic
2019-09-13,M,34.0474,-118.2217,White
2014-02-10,F,34.0014,-118.4679,Black
2012-10-21,F,34.0198,-118.4049,White
2018-03-22,F,34.1839,-118.536,Other/Unknown
2017-06-17,M,34.2386,-118.402,Other/Unknown
2017-01-24,M,34.0414,-118.3825,White
2010-06-21,F,34.0166,-118.4109,White
2018-04-28,M,33.9533,-118.2419,Hispanic
2014-01-20,F,33.9974,-118.274,Hispanic
2010-11-11,F,34.2205,-118.5536,Hispanic
2011-03-19,M,33.986,-118.4009,Hispanic
2015-11-18,F,34.2319,-118.4654,Hispanic
2015-11-11,X,34.0413,-118.3608,Other/Unknown
2019-12-28,F,34.2083,-118.606,Black
2014-08-24,M,33.9348,-118.2652,Black
2010-03-01,M,34.2209,-118.5274,Hispanic
2017-05-31,M,34.2048,-118.5273,White
2017-04-25,H,34.0223,-118.2719,Hispanic
2017-02-16,M,34.0487,-118.3569,White
2019-01-10,M,34.1939,-118.4487,Other/Unknown
2013-07-28,F,34.1035,-118.3489,Other/Unknown
2018-07-28,M,34.0835,-118.3125,Hispanic
2018-11-29,F,34.2214,-118.4721,Hispanic
2015-11-19,F,34.0621,-118.3348,White
2011-08-30,M,33.8812,-118.2902,Hispanic
2012-06-30,M,34.2393,-118.3679,White
2012-05-18,F,34.2294,-118.4454,White
2013-04-25,M,34.0102,-118.2784,Black
2019-01-28,M,34.0243,-118.2198,Other/Unknown
2014-06-07,F,34.0835,-118.3331,Hispanic
2018-08-31,M,34.0872,-118.3222,White
2019-09-09,M,34.1271,-118.3479,Other/Unknown
2016-04-07,M,34.07,-118.2262,White
2010-04-29,M,34.2354,-118.4502,Hispanic
2013-07-26,M,34.0527,-118.2947,Asian
2016-10-14,M,34.0181,-118.2689,Hispanic
2017-09-24,F,34.062,-118.448,White
2011-12-16,M,33.7892,-118.2573,Other/Unknown
2010-01-02,F,34.0037,-118.3002,Hispanic
2013-04-03,F,33.7911,-118.2646,Other/Unknown
2012-06-07,M,34.1017,-118.3539,Other/Unknown
2015-11-25,M,34.2246,-118.5274,White
2017-06-22,M,34.0615,-118.2412,Hispanic
2015-02-15,F,34.2197,-118.6016,Hispanic
2017-11-22,M,34.0853,-118.3765,Hispanic
2013-07-02,M,34.0398,-118.359,Hispanic
2017-11-12,F,34.0649,-118.3592,Other/Unknown
2014-02-24,M,34.2037,-118.421,Hispanic
2016-02-07,M,34.1468,-118.3703,White
2017-12-12,M,34.0509,-118.2585,Hispanic
2011-10-07,F,33.9833,-118.3089,Black
2012-05-27,M,34.2083,-118.5754,Hispanic
2017-02-16,F,33.9271,-118.276,Black
2016-11-25,F,34.0325,-118.3519,Hispanic
2015-01-15,F,34.1932,-118.6389,Other/Unknown
2012-10-02,M,33.9971,-118.3578,White
2011-09-09,F,34.0871,-118.3441,White
2011-04-07,M,34.201,-118.6059,White
2012-02-29,F,34.2803,-118.3954,Hispanic
2017-06-19,F,33.7397,-118.2923,Hispanic
2015-07-04,F,34.1364,-118.1869,White
2017-10-20,F,34.1894,-118.5777,Other/Unknown
2015-04-26,X,34.0459,-118.4428,Other/Unknown
2015-05-26,F,34.0326,-118.3441,Hispanic
2015-06-18,F,34.1688,-118.5011,White
2010-02-26,M,33.9785,-118.309,Black
2015-09-09,F,34.0564,-118.4762,White
2012-01-16,F,34.0958,-118.2862,Hispanic
2014-01-26,F,34.2048,-118.379,Hispanic
2018-06-15,F,34.0247,-118.4454,Hispanic
2010-03-04,M,34.2932,-118.3998,Black
2018-05-02,M,33.9274,-118.2848,Hispanic
2010-08-06,F,33.9197,-118.3708,White
2013-04-19,M,34.0455,-118.2381,Asian
2019-04-07,M,34.1721,-118.4662,Black
2011-04-20,F,33.9391,-118.2916,Black
2011-05-11,M,34.2202,-118.571,White
2010-04-20,M,34.0891,-118.219,Hispanic
2018-10-28,F,34.0565,-118.2411,Hispanic
2018-08-19,M,34.0598,-118.2916,Other/Unknown
2011-08-21,F,34.0635,-118.3091,Asian
2014-03-30,F,34.0255,-118.3548,Black
2012-06-21,M,33.9966,-118.2586,Hispanic
2019-06-22,F,34.2811,-118.5021,White
2014-10-20,F,34.2196,-118.6104,White
2018-08-11,M,34.0836,-118.3511,Hispanic
2012-05-08,M,34.0328,-118.254,Hispanic
2013-10-02,M,34.2283,-118.472,Hispanic
2012-10-19,M,34.1181,-118.2875,White
2015-10-03,F,34.1333,-118.1935,Asian
2012-05-26,M,33.7867,-118.2694,Hispanic
2015-02-19,M,33.7321,-118.295,Hispanic
2010-12-08,M,34.0851,-118.2756,Hispanic
2012-05-21,M,34.0424,-118.281,Hispanic
2011-10-16,F,34.2516,-118.6148,Other/Unknown
2018-12-02,F,34.1939,-118.5273,White
2017-10-21,M,34.2747,-118.5788,White
2014-04-22,F,34.0658,-118.3733,Hispanic
2016-12-04,F,34.0835,-118.3135,Hispanic
2015-12-31,F,34.0327,-118.3177,Black
2014-01-20,M,34.0422,-118.2254,Other/Unknown
2018-11-01,F,34.038,-118.4436,White
2013-02-14,M,34.2012,-118.3845,Other/Unknown
2013-06-01,M,34.2011,-118.5335,White
2012-11-05,F,34.0504,-118.4467,Asian
2013-03-17,M,34.1016,-118.3414,Hispanic
2016-01-30,F,33.9918,-118.4219,White
2011-04-07,F,34.0539,-118.3816,Other/Unknown
2019-07-01,M,33.9736,-118.2916,Hispanic
2012-01-20,M,34.0291,-118.2565,Hispanic
2015-09-18,M,33.9855,-118.2915,Hispanic
2013-05-29,M,34.0473,-118.2864,Asian
2018-05-27,M,34.0234,-118.4139,Hispanic
2019-11-09,M,33.7483,-118.2931,Hispanic
2014-12-13,F,33.9951,-118.2565,Hispanic
2017-09-24,M,34.0845,-118.3091,Hispanic
2016-09-15,M,33.9694,-118.3003,Hispanic
2011-07-25,M,34.203,-118.5535,Hispanic
2016-07-25,M,33.9456,-118.2739,Black
2018-10-17,F,34.2012,-118.4225,Black
2012-09-20,F,34.1013,-118.2363,Hispanic
2011-03-28,M,34.0445,-118.3768,Hispanic
2012-10-23,F,34.0474,-118.4153,White
2010-11-06,M,34.1052,-118.3375,White
2016-09-06,X,34.0986,-118.2962,Other/Unknown
2014-05-03,M,34.2783,-118.4199,Hispanic
2018-05-12,F,33.7353,-118.2789,Hispanic
2011-12-22,F,34.1118,-118.2918,Hispanic
2019-09-23,M,34.1808,-118.4531,White
2019-04-12,M,34.085,-118.187,Other/Unknown
2012-04-14,F,34.1794,-118.4052,White
2017-12-14,F,34.1229,-118.1998,Hispanic
2017-07-16,X,33.9837,-118.3235,Other/Unknown
2019-08-29,M,34.0247,-118.3089,Other/Unknown
2012-04-27,M,34.0691,-118.2979,Hispanic
2012-07-04,M,33.9321,-118.2425,Black
2015-10-25,M,34.1444,-118.3956,Other/Unknown
2010-07-12,M,34.1405,-118.3702,White
2012-01-16,M,34.2476,-118.2794,White
2017-10-10,F,34.0271,-118.2767,Black
2013-12-27,M,34.1867,-118.4181,Other/Unknown
2018-02-13,F,34.0508,-118.309,Hispanic
2013-03-28,M,34.0598,-118.2998,Hispanic
2013-01-30,M,34.2721,-118.4675,Other/Unknown
2014-08-25,M,33.9739,-118.2739,Black
2016-12-24,M,34.1721,-118.4662,Black
2012-11-25,M,34.0559,-118.2916,Hispanic
2013-06-01,M,33.9689,-118.2564,Black
2011-11-20,M,34.0704,-118.3552,Black
2014-08-12,F,33.8705,-118.2991,Black
2016-11-26,X,34.0675,-118.2577,Other/Unknown
2015-07-21,F,34.0015,-118.438,White
2017-02-09,M,34.0703,-118.268,Hispanic
2014-04-02,M,34.0278,-118.201,Hispanic
2012-06-08,M,34.1517,-118.4225,White
2011-05-24,M,34.2283,-118.472,Hispanic
2012-10-12,M,34.0326,-118.335,Black
2012-03-20,M,34.2575,-118.5023,White
2018-01-10,F,34.0265,-118.3625,Black
2014-05-21,M,34.052,-118.4667,Hispanic
2017-04-02,F,34.2568,-118.4329,Hispanic
2016-08-23,F,34.0653,-118.314,Asian
2015-09-22,M,34.0322,-118.5148,White
2018-06-14,F,34.04,-118.3003,Hispanic
2010-09-06,M,34.1836,-118.4509,Hispanic
2018-09-24,M,34.1144,-118.189,Other/Unknown
2018-10-23,M,34.0127,-118.3477,Black
2012-07-14,F,33.9601,-118.2827,Hispanic
2016-10-24,F,34.1065,-118.3333,White
2012-05-17,F,33.7379,-118.3065,White
2015-10-22,M,34.25,-118.4587,Hispanic
2014-01-01,M,34.0461,-118.2476,Hispanic
2016-11-29,F,33.9456,-118.2695,Hispanic
2012-10-14,F,34.1575,-118.4552,Other/Unknown
2012-12-15,M,34.1649,-118.3965,Hispanic
2015-03-29,F,34.0434,-118.3418,Hispanic
2019-05-07,F,33.9383,-118.2739,Hispanic
2019-12-01,M,34.0566,-118.2447,Hispanic
2019-09-17,F,34.0619,-118.3258,White
2013-09-22,F,33.7868,-118.2687,Hispanic
2013-01-13,M,34.0935,-118.2918,Other/Unknown
2015-06-21,F,34.201,-118.568,Other/Unknown
2013-10-26,M,34.2012,-118.3834,Other/Unknown
2014-09-26,F,34.0654,-118.2979,White
2019-05-28,F,34.1587,-118.6364,White
2018-02-22,M,34.0517,-118.3478,White
2017-10-03,M,34.0488,-118.2817,Hispanic
2012-04-07,F,34.0498,-118.492,White
2015-10-09,M,34.2598,-118.3254,White
2013-08-05,M,34.0777,-118.3012,Hispanic
2018-10-05,F,33.9933,-118.2783,Other/Unknown
2015-06-19,M,34.2085,-118.4052,White
2018-07-06,M,34.2065,-118.5896,Other/Unknown
2019-09-20,F,34.2355,-118.4676,Other/Unknown
2012-05-21,M,34.071,-118.2759,Other/Unknown
2016-09-03,M,34.0106,-118.2827,Black
2019-03-12,M,33.9712,-118.2652,Hispanic
2010-06-25,M,34.1721,-118.4485,White
2013-01-12,F,34.0944,-118.3375,Black
2019-08-02,X,34.0064,-118.3138,Other/Unknown
2010-09-14,M,34.134,-118.345,Hispanic
2014-09-05,M,34.0661,-118.2089,Hispanic
2017-07-04,F,34.0672,-118.3091,Asian
2015-03-29,M,34.0849,-118.3765,Other/Unknown
2014-06-20,M,34.0997,-118.3387,Black
2019-11-06,F,34.0583,-118.3649,White
2015-02-17,M,34.021,-118.2498,Hispanic
2016-11-01,M,33.9636,-118.3112,Hispanic
2015-11-20,F,34.0039,-118.2521,Hispanic
2016-09-04,F,34.1938,-118.5884,White
2019-01-11,X,34.0591,-118.2827,Other/Unknown
2014-03-08,F,34.059,-118.2164,Asian
2010-07-12,M,33.9891,-118.3226,Black
2018-05-17,M,34.2012,-118.4313,Hispanic
2017-09-15,M,33.9467,-118.2871,Hispanic
2015-12-03,M,34.0401,-118.346,Hispanic
2016-08-19,F,34.0517,-118.4184,Other/Unknown
2018-11-13,F,34.0328,-118.2915,White
2013-12-16,F,33.7799,-118.2648,Hispanic
2017-05-05,M,34.0543,-118.2258,Hispanic
2012-03-26,M,33.9976,-118.467,Other/Unknown
2010-12-24,M,34.0583,-118.3739,Hispanic
2012-05-31,F,34.1864,-118.6556,White
2018-04-07,F,34.0792,-118.2101,Hispanic
2010-04-26,M,34.0617,-118.3078,Hispanic
2017-12-13,F,34.0188,-118.1995,Other/Unknown
2017-05-15,M,34.0763,-118.3079,Hispanic
2016-12-08,M,34.0595,-118.3762,White
2011-11-03,F,34.0764,-118.2905,Asian
2014-01-09,F,34.1018,-118.2918,Hispanic
2011-10-14,F,34.315,-118.4657,Hispanic
2018-12-25,M,34.0424,-118.4592,Hispanic
2010-12-03,M,34.2212,-118.5055,Hispanic
2014-10-31,M,33.9824,-118.2801,Hispanic
2015-09-07,F,33.9892,-118.2915,Black
2016-05-13,M,33.9733,-118.4275,Black
2011-10-27,F,34.0597,-118.2795,Hispanic
2012-09-25,F,34.0944,-118.319,White
2017-01-26,M,34.0668,-118.4547,White
2011-03-25,F,34.2319,-118.4676,White
2012-09-19,F,34.0619,-118.3243,Black
2016-11-26,M,34.194,-118.4356,White
2015-12-24,F,34.1225,-118.2121,Hispanic
2010-10-15,M,33.7976,-118.261,Hispanic
2010-10-23,M,34.0712,-118.2979,Hispanic
2018-10-12,M,34.1867,-118.4575,White
2015-04-16,M,34.0981,-118.3056,Hispanic
2017-04-28,F,34.098,-118.3387,Black
2017-11-07,M,34.0592,-118.3575,Hispanic
2016-03-11,F,34.0109,-118.4206,Hispanic
2017-07-15,M,34.2047,-118.5863,Other/Unknown
2017-03-29,M,34.0309,-118.3054,Hispanic
2010-03-18,M,34.1867,-118.3703,Hispanic
2016-02-07,F,34.0325,-118.3519,Black
2018-09-15,F,34.1976,-118.3932,Hispanic
2013-03-15,M,33.9978,-118.298,Hispanic
2015-10-25,F,34.1939,-118.5098,White
2011-05-08,F,34.1758,-118.3659,White
2017-01-16,M,34.0914,-118.2456,Hispanic
2010-09-05,M,34.0596,-118.2749,Hispanic
2014-11-09,M,34.2158,-118.3977,Other/Unknown
2017-05-22,F,34.0624,-118.3512,Black
2019-02-05,F,34.244,-118.5583,Other/Unknown
2016-07-06,M,33.9761,-118.3726,White
2017-02-20,M,34.2319,-118.5381,Other/Unknown
2018-04-06,M,34.0944,-118.3441,Other/Unknown
2011-10-29,M,34.0092,-118.425,Hispanic
2013-01-08,M,34.0405,-118.2567,Hispanic
2019-08-01,M,33.9951,-118.3002,Black
2019-08-28,F,34.0738,-118.2052,Other/Unknown
2013-06-01,F,34.0268,-118.2896,Asian
2019-09-18,M,34.2355,-118.5998,Black
2017-05-19,M,33.9309,-118.3771,Hispanic
2010-07-10,M,34.0982,-118.2918,Asian
2019-05-26,F,34.0727,-118.2942,White
2010-02-24,F,34.2157,-118.385,Hispanic
2010-09-13,F,34.0419,-118.4247,White
2016-09-07,M,34.0218,-118.3723,Asian
2016-01-15,F,34.0908,-118.3092,Hispanic
2010-02-13,M,34.0363,-118.2677,White
2010-05-08,F,33.9905,-118.4478,Other/Unknown
2017-09-15,F,34.0085,-118.3351,Asian
2010-01-09,M,34.2632,-118.4022,Asian
2019-10-14,M,34.1222,-118.3832,Hispanic
2013-06-18,M,34.1017,-118.3136,White
2010-12-08,F,34.0691,-118.2917,Black
2017-11-21,M,34.0028,-118.3089,Hispanic
2016-02-28,F,34.2271,-118.4244,Hispanic
2012-01-01,M,34.0039,-118.274,Hispanic
2019-09-04,M,34.0441,-118.2853,Hispanic
2018-03-21,F,34.2994,-118.4193,Hispanic
2017-09-22,M,34.0376,-118.4422,White
2016-08-26,F,33.9727,-118.2871,Hispanic
2015-11-05,M,34.0524,-118.2467,Hispanic
2015-01-27,M,33.96,-118.3003,Black
2017-04-24,M,34.0028,-118.3138,Hispanic
2014-12-10,M,34.1717,-118.4757,White
2016-02-27,F,34.0037,-118.2878,Hispanic
2016-11-30,F,34.1442,-118.218,Hispanic
2018-02-03,F,33.842,-118.2996,Black
2013-06-29,M,34.098,-118.351,Other/Unknown
2017-06-26,F,34.1866,-118.5535,White
2017-07-10,M,34.0241,-118.232,Hispanic
2017-08-31,X,34.201,-118.5535,Other/Unknown
2018-02-16,F,34.0565,-118.2724,Other/Unknown
2017-09-08,M,34.2358,-118.5025,White
2015-09-13,M,34.1318,-118.3445,Other/Unknown
2017-02-09,M,33.9933,-118.2827,Other/Unknown
2015-06-03,F,34.0597,-118.3112,Other/Unknown
2015-10-10,F,34.0577,-118.3009,White
2019-12-04,X,33.7613,-118.2819,Other/Unknown
2010-10-28,F,34.1888,-118.5583,Hispanic
2019-02-16,F,33.9511,-118.3079,Other/Unknown
2017-04-03,F,34.2782,-118.3766,Hispanic
2011-11-26,M,34.1174,-118.1861,White
2014-08-30,M,34.0102,-118.2915,Hispanic
2018-08-27,M,34.0982,-118.295,Black
2018-08-06,M,34.2156,-118.5798,Hispanic
2014-09-02,M,33.9543,-118.2827,Hispanic
2011-04-09,M,34.0327,-118.3177,Black
2016-06-10,M,34.0173,-118.22,Hispanic
2016-10-28,X,33.7155,-118.3067,Other/Unknown
2015-02-23,M,34.0657,-118.2825,White
2010-12-18,M,34.0907,-118.3363,Hispanic
2019-01-18,M,33.975,-118.4593,Asian
2012-12-09,M,34.0058,-118.2521,Hispanic
2014-08-10,M,34.2324,-118.4483,Hispanic
2018-11-26,M,34.0047,-118.2783,Hispanic
2018-06-06,F,34.2309,-118.3727,Asian
2014-05-02,F,34.0367,-118.44,White
2019-06-28,M,34.2748,-118.5621,White
2013-11-04,F,34.1884,-118.5975,Other/Unknown
2012-11-21,M,34.069,-118.3041,Hispanic
2019-12-31,F,33.842,-118.2992,Other/Unknown
2015-11-03,F,34.25,-118.5448,Asian
2011-02-13,F,34.1586,-118.6091,Hispanic
2013-10-26,M,34.2214,-118.4662,Hispanic
2013-02-19,F,34.0144,-118.2705,Hispanic
2012-07-27,F,34.2197,-118.6016,Hispanic
2015-07-26,M,34.0385,-118.5556,White
2012-09-29,M,33.9624,-118.2739,Black
2016-06-12,F,33.9737,-118.309,Hispanic
2013-09-16,M,34.0618,-118.2992,Hispanic
2016-10-04,M,34.1722,-118.3834,Black
2018-12-22,M,34.0783,-118.3092,Other/Unknown
2011-05-17,F,34.0543,-118.4284,Hispanic
2010-06-20,M,33.9601,-118.2827,Black
2016-04-26,F,33.9347,-118.2761,Black
2010-11-19,F,33.9861,-118.2739,Black
2016-07-12,F,34.2564,-118.4209,Hispanic
2013-11-04,M,34.2339,-118.2704,White
2014-03-17,M,34.0835,-118.3207,Black
2018-03-04,M,33.9482,-118.2408,Black
2019-06-21,F,34.1372,-118.3804,Asian
2010-06-14,M,34.0417,-118.5174,Other/Unknown
2014-06-22,M,34.0383,-118.3474,Hispanic
2015-01-08,M,34.2791,-118.4697,White
2019-11-09,M,34.0341,-118.2507,Other/Unknown
2010-12-08,M,34.0721,-118.2735,Black
2018-02-26,M,34.1505,-118.44,Hispanic
2018-10-27,F,34.3238,-118.4387,Other/Unknown
2017-07-30,M,34.2249,-118.4637,Hispanic
2018-12-07,M,34.0438,-118.456,White
2011-11-29,F,34.2701,-118.4935,Hispanic
2016-09-30,M,34.1305,-118.461,Other/Unknown
2012-01-21,M,34.1649,-118.3965,White
2013-05-19,M,34.0424,-118.3467,White
2010-04-02,F,34.0605,-118.2814,Hispanic
2012-03-19,M,34.1545,-118.5288,Other/Unknown
2016-12-06,F,34.2152,-118.4488,Hispanic
2018-03-03,M,34.0598,-118.2916,Hispanic
2014-04-18,M,34.031,-118.2448,Hispanic
2017-07-05,F,34.2819,-118.4554,Hispanic
2016-10-11,F,33.831,-118.3042,Asian
2019-07-22,X,34.25,-118.529,Other/Unknown
2014-04-01,M,34.2645,-118.4649,White
2019-06-18,F,34.1965,-118.6059,Asian
2016-03-03,M,34.1867,-118.4487,Hispanic
2014-11-14,F,34.0784,-118.2791,Other/Unknown
2010-03-16,M,34.0843,-118.2743,White
2017-01-23,M,34.0719,-118.3637,Hispanic
2017-12-29,F,34.0256,-118.3089,Hispanic
2011-08-14,F,34.2088,-118.3531,Other/Unknown
2019-03-15,M,34.2319,-118.4654,Black
2016-12-01,F,33.9303,-118.2391,Black
2012-10-03,M,34.1877,-118.4574,Other/Unknown
2012-06-02,M,34.0178,-118.3504,Other/Unknown
2018-12-06,M,34.2683,-118.476,White
2010-02-24,M,34.0106,-118.2827,Hispanic
2012-07-20,M,34.25,-118.5405,White
2012-03-15,M,34.0836,-118.3051,Black
2015-10-21,M,34.0615,-118.2412,Hispanic
2019-04-06,M,34.1179,-118.2451,Other/Unknown
2019-06-10,M,34.0727,-118.2954,Hispanic
2018-11-05,F,34.1937,-118.6185,Hispanic
2018-06-03,F,33.9681,-118.3308,Black
2019-05-09,M,34.0133,-118.4168,Hispanic
2014-11-19,M,34.2402,-118.5841,Other/Unknown
2012-10-04,F,33.9747,-118.2812,Black
2019-03-03,M,33.9637,-118.2871,Hispanic
2018-02-06,M,34.0886,-118.2991,Other/Unknown
2013-10-10,M,34.2012,-118.4749,Hispanic
2013-03-04,M,34.1985,-118.4575,Hispanic
2014-01-09,F,34.0891,-118.1717,Other/Unknown
2015-10-21,F,34.0488,-118.4896,Other/Unknown
2017-05-19,M,34.069,-118.2857,Other/Unknown
2015-09-13,M,34.0605,-118.2814,Asian
2015-05-22,M,34.1903,-118.48,White
2015-03-24,F,34.2198,-118.4536,Other/Unknown
2011-07-30,X,34.0439,-118.4317,Other/Unknown
2012-11-16,F,34.2356,-118.4729,Hispanic
2012-08-08,M,34.064,-118.2375,Black
2019-11-05,M,34.2428,-118.4675,Hispanic
2013-06-11,F,34.2355,-118.5536,White
2016-11-12,M,34.1675,-118.5226,Other/Unknown
2013-12-22,M,34.0618,-118.2878,Black
2011-02-13,M,34.0926,-118.2051,White
2011-08-28,M,34.0285,-118.24,Hispanic
2016-09-13,M,34.1522,-118.4171,White
2010-02-02,M,34.2465,-118.2761,White
2014-03-10,F,34.1849,-118.3975,Hispanic
2018-03-07,M,33.9871,-118.4733,White
2018-04-21,M,34.1033,-118.2376,Hispanic
2018-11-13,M,34.194,-118.4008,Hispanic
2010-02-20,M,34.2428,-118.4643,Hispanic
2019-03-28,F,34.2283,-118.4654,Other/Unknown
2015-10-16,F,34.0146,-118.2093,Hispanic
2019-02-04,F,34.0503,-118.3163,Asian
2018-08-18,F,34.0473,-118.2916,Asian
2017-05-08,M,34.0038,-118.2805,Black
2016-07-08,M,34.1016,-118.4698,White
2013-07-08,F,34.0518,-118.4183,Other/Unknown
2016-11-11,F,34.0539,-118.2712,Hispanic
2011-08-01,F,34.2011,-118.5335,Hispanic
2018-07-23,M,34.1828,-118.6234,Other/Unknown
2013-07-19,F,34.152,-118.4552,Hispanic
2013-05-31,F,34.1811,-118.5535,White
2011-10-29,M,34.0085,-118.3078,Black
2017-04-11,M,33.9432,-118.2435,Black
2017-11-27,M,34.0545,-118.2378,Other/Unknown
2010-03-02,F,33.9832,-118.4327,White
2017-11-18,M,34.2103,-118.4488,Other/Unknown
2016-10-10,F,33.7694,-118.2955,White
2014-03-21,X,34.024,-118.411,Other/Unknown
2015-05-21,F,34.1561,-118.4814,White
2010-12-04,M,34.0226,-118.3351,Asian
2014-11-23,M,33.7904,-118.2777,Hispanic
2019-12-07,M,34.2318,-118.4503,Hispanic
2012-10-25,F,34.0393,-118.4394,Other/Unknown
2015-01-09,M,34.1431,-118.4008,Other/Unknown
2015-01-15,M,34.2084,-118.5099,Other/Unknown
2017-06-12,M,34.1038,-118.3252,White
2016-06-19,F,34.0184,-118.2915,Hispanic
2016-09-17,M,34.0067,-118.2521,Hispanic
2016-04-17,M,33.9933,-118.3089,Black
2015-12-06,M,34.0219,-118.2571,Hispanic
2013-07-12,F,34.0632,-118.4161,White
2010-05-28,F,34.1652,-118.62,White
2019-07-20,M,33.7983,-118.283,Hispanic
2014-05-24,M,34.1939,-118.4574,Hispanic
2015-10-03,F,34.1549,-118.4727,Other/Unknown
2018-01-06,M,34.0602,-118.3726,Other/Unknown
2015-01-29,M,34.0289,-118.2686,Black
2016-07-08,M,34.0574,-118.3547,White
2014-10-23,M,33.9949,-118.4379,White
2010-08-06,F,34.0309,-118.3911,Other/Unknown
2015-12-04,M,33.9825,-118.2695,Hispanic
2012-05-29,F,34.1938,-118.6016,Other/Unknown
2019-01-30,M,34.2282,-118.5754,Other/Unknown
2016-02-24,M,34.2865,-118.4078,Hispanic
2012-08-23,M,34.1676,-118.3877,Hispanic
2014-12-03,M,34.321,-118.4151,White
2015-02-11,M,33.7809,-118.2446,Hispanic
2014-08-03,F,34.0721,-118.3658,Other/Unknown
2019-10-10,F,34.1505,-118.4458,White
2017-10-08,M,34.0037,-118.3182,Other/Unknown
2018-07-17,F,34.0525,-118.2397,White
2013-02-04,M,34.0184,-118.2303,Hispanic
2016-08-04,F,34.0436,-118.309,Hispanic
2010-10-15,F,34.1228,-118.2138,Hispanic
2018-03-10,M,33.931,-118.2542,Hispanic
2019-04-10,F,34.1697,-118.6058,White
2013-02-07,M,34.1884,-118.5884,Hispanic
2018-03-16,M,34.1939,-118.4618,Other/Unknown
2016-01-12,F,34.0799,-118.3025,White
2015-10-06,F,33.9951,-118.28,Hispanic
2013-08-18,F,34.0415,-118.2136,Hispanic
2012-04-29,M,34.0289,-118.4497,White
2011-04-04,F,34.2282,-118.5536,Hispanic
2010-07-14,M,33.9456,-118.2762,Other/Unknown
2012-09-23,M,34.0737,-118.2144,Black
2013-06-04,X,34.1446,-118.3409,Other/Unknown
2017-02-23,F,34.2573,-118.4696,Hispanic
2016-12-19,F,34.0364,-118.3177,Black
2018-11-28,F,34.1504,-118.3877,Black
2018-08-01,M,33.7817,-118.2976,Other/Unknown
2018-09-14,M,33.9348,-118.2652,Black
2013-03-12,M,34.0418,-118.309,Hispanic
2010-06-17,F,34.0951,-118.3047,Other/Unknown
2013-08-17,M,34.2523,-118.4103,Hispanic
2012-04-14,F,34.0559,-118.2842,Asian
